         *     1.000     0.000     2.000     0.000     1.000     0.000     0.511    -0.109    -0.511    -0.956     0.367    -0.715     2.333     3.347    -0.968    -0.277    -0.290    -0.546     3.634     2.427    -1.050     0.534     0.000     0.000     0.997     0.000     0.001     0.000     0.001     0.000     0.000     0.000     2.000     1.000     3.000 0
         *     2.000     2.000     2.000     1.000     0.000     1.000     1.074     1.007    -1.074    -0.827    -0.804     0.200    -0.304    -0.047     1.848     1.800     3.018     0.796     0.620     0.745    -1.896    -1.043     0.000     0.000     0.000     0.000     0.955     0.000     0.041     0.000     0.004     0.000     3.000     1.000     5.000 0
         *     2.000     2.000     2.000     1.000     0.000     1.000    -0.052     2.123     0.052    -0.644    -2.028     3.017    -0.451    -0.003     2.133    -0.463     5.825    -6.695     1.083     1.689     1.557    -0.322     0.000     0.000     0.000     0.000     0.996     0.000     0.000     0.000     0.003     0.000     3.000     1.000     5.000 0
         *     2.000     2.000     2.000     1.000     0.000     1.000     1.356    -0.667    -1.356    -0.597     0.872    -0.959    -0.313    -0.258     1.891     0.508     1.868     2.031     2.429    -0.180    -0.907    -1.123     0.000     0.000     0.000     0.000     0.661     0.000     0.334     0.000     0.004     0.000     3.000     1.000     5.000 0
         *     1.000     2.000     2.000     1.000     0.000     1.000     1.356    -1.225    -1.356    -0.597     1.448    -0.594    -0.346    -0.332     1.926     0.737     1.879     2.080     4.350    -3.108    -0.344    -0.453     0.000     0.000     0.001     0.000     0.591     0.000     0.405     0.000     0.003     0.000     3.000     1.000     5.000 0
         *     1.000     2.000     2.000     1.000     0.000     1.000     1.074     0.449    -1.074    -0.827    -0.228    -0.518    -0.303    -0.122     1.861    -0.575     2.070     1.927     7.507   -11.830     2.150     2.534     0.000     0.000     0.000     0.000     0.934     0.000     0.062     0.000     0.003     0.000     3.000     1.000     5.000 0
     0.000         *     0.000     0.000     1.000     0.000     0.000    -0.334    -0.109     0.334    -0.324     0.187    -0.514    -0.458    -0.345    -0.487    -0.118    -0.360    -0.281    -0.112    -0.293    -0.042    -0.353     0.000     0.000     0.000     0.000     0.000     0.003     0.000     0.000     0.000     0.997     5.000     2.000    10.000 1
     2.000         *     0.000     0.000     0.000     0.000     0.000     0.089     1.007    -0.089    -0.764    -0.843     0.466     2.298    -0.130    -0.233    -0.934    -0.436    -0.354    -0.177    -0.236    -2.081    -1.174     0.000     0.000     0.000     0.011     0.000     0.004     0.000     0.000     0.000     0.986     5.000     2.000    10.000 1
     0.000         *     0.000     0.000     1.000     0.000     0.000    -0.475    -0.667     0.475    -0.122     0.708    -0.481    -0.497    -0.441    -0.388     0.333    -0.364    -0.240    -0.091    -0.298    -0.244    -0.368     0.000     0.000     0.000     0.000     0.000     0.003     0.000     0.000     0.000     0.997     5.000     2.000    10.000 1
     2.000         *     0.000     0.000     1.000     0.000     0.000    -1.038    -0.667     1.038     0.959     0.420    -0.376    -0.574    -0.541    -0.050     0.421    -0.300    -0.183    -0.022    -0.308    -0.449    -0.390     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.998     5.000     2.000    10.000 1
     2.000         *     0.000     0.000     1.000     0.000     0.000     2.765     0.449    -2.765     2.200    -0.956    -1.117    -0.207    -0.112    -0.710    -0.622    -0.027    -0.268    -0.213    -0.154     0.255    -0.170     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.998     0.000     0.002     4.000     2.000     8.000 1
     2.000         *     0.000     0.000     1.000     0.000     0.000    -1.038    -0.667     1.038     0.959     0.420    -0.376    -0.574    -0.541    -0.050     0.421    -0.300    -0.183    -0.022    -0.308    -0.449    -0.390     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.998     5.000     2.000    10.000 1
     2.000         *     0.000     0.000     0.000     0.000     0.000    -0.193    -1.225     0.193    -0.498     1.386    -0.176     2.202    -0.466    -0.021    -1.985    -0.352    -0.114    -0.431    -0.130    -1.761    -0.900     0.000     0.000     0.000     0.047     0.000     0.002     0.000     0.000     0.000     0.951     5.000     2.000    10.000 1
     1.000         *     0.000     0.000     1.000     0.000     1.000     1.215     0.449    -1.215    -0.726    -0.250    -0.561    -0.292    -0.115     1.849    -0.570    -0.694    -0.450    -0.802    -0.115     0.579    -0.178     0.000     0.000     0.000     0.000     0.000     0.005     0.000     0.087     0.000     0.908     5.000     2.000    10.000 1
     1.000         *     0.000     0.000     0.000     1.000     0.000    -0.193    -3.457     0.193    -0.498     3.690     4.888     1.960     2.822    -0.441    -0.693    -0.345     0.063     0.027    -0.154     0.293     0.377     0.000     0.000     0.000     0.992     0.000     0.000     0.000     0.000     0.000     0.008     2.000     2.000     4.000 1
     0.000         *     0.000     0.000     1.000     0.000     0.000     1.497    -0.109    -1.497    -0.441     0.260    -1.008    -0.281    -0.178    -0.921    -0.157    -0.300    -0.335    -0.233    -0.234     0.191    -0.272     0.000     0.000     0.000     0.000     0.000     0.002     0.000     0.424     0.000     0.574     5.000     2.000    10.000 1
     1.000         *     0.000     0.000     1.000     0.000     0.000    -0.616     2.123     0.616     0.107    -2.233     3.136    -0.521    -0.088    -0.377    -0.639    -0.398    -0.269     0.403    -0.293     0.191    -0.411     0.000     0.000     0.000     0.000     0.000     0.003     0.000     0.000     0.000     0.997     5.000     2.000    10.000 1
     0.000         *     0.000     0.000     1.000     0.000     0.000     0.370    -0.667    -0.370    -0.919     0.931    -0.675    -0.400    -0.330    -0.733     0.260    -0.395    -0.294    -0.170    -0.277    -0.042    -0.333     0.000     0.000     0.000     0.000     0.000     0.003     0.000     0.002     0.000     0.995     5.000     2.000    10.000 1
     0.000         *     0.000     0.000     1.000     0.000     1.000     0.229    -1.783    -0.229    -0.855     2.063     0.450    -0.491    -0.493     2.172     0.762    -0.797    -0.258    -0.671    -0.126     0.018    -0.200     0.000     0.000     0.000     0.000     0.000     0.004     0.000     0.002     0.000     0.993     5.000     2.000    10.000 1
     0.000         *     0.000     0.000     0.000     0.000     0.000    -0.897     0.449     0.897     0.648    -0.649    -0.047     2.175    -0.357     0.276    -3.189    -0.245    -0.139    -0.367    -0.138    -1.513    -0.900     0.000     0.000     0.000     0.017     0.000     0.006     0.000     0.000     0.000     0.977     5.000     2.000    10.000 1
     0.000         *     0.000     0.000     1.000     0.000     0.000    -0.756    -1.225     0.756     0.364     1.154    -0.062    -0.567    -0.562    -0.194     0.602    -0.350    -0.158    -0.028    -0.291    -0.410    -0.359     0.000     0.000     0.000     0.000     0.000     0.002     0.000     0.000     0.000     0.997     5.000     2.000    10.000 1
     1.000         *     0.000     0.000     1.000     0.000     0.000     1.215     1.007    -1.215    -0.726    -0.826     0.157    -0.293    -0.039    -0.946     1.565    -0.434    -0.476     0.093    -0.348    -0.423    -0.560     0.000     0.000     0.000     0.000     0.000     0.003     0.000     0.029     0.000     0.968     5.000     2.000    10.000 1
     2.000         *     0.000     0.000     1.000     0.000     0.000    -0.193    -0.109     0.193    -0.498     0.234    -0.544    -0.441    -0.324    -0.552    -0.133    -0.369    -0.292    -0.126    -0.290    -0.003    -0.347     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.998     5.000     2.000    10.000 1
     2.000         *     0.000     0.000     0.000     1.000     0.000    -0.475    -1.225     0.475    -0.122     1.284    -0.116     2.167     3.073    -0.520     0.463    -0.289    -0.402    -0.320    -0.363    -0.391    -0.014     0.000     0.000     0.000     0.983     0.000     0.000     0.000     0.000     0.000     0.017     2.000     2.000     4.000 1
     1.000         *     0.000     0.000     1.000     0.000     0.000    -0.052     0.449     0.052    -0.644    -0.301    -0.219    -0.415    -0.230    -0.633    -0.784    -0.359    -0.304    -0.120    -0.270     0.280    -0.302     0.000     0.000     0.000     0.000     0.000     0.002     0.000     0.000     0.000     0.998     5.000     2.000    10.000 1
     0.000         *     0.000     0.000     1.000     0.000     0.000     1.920    -0.667    -1.920     0.192     0.685    -1.148    -0.276    -0.244    -0.864     0.316    -0.249    -0.292    -0.235    -0.217     0.002    -0.261     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.902     0.000     0.098     4.000     2.000     8.000 1
     2.000         *     0.000     0.000     1.000     0.000     1.000    -0.897    -0.667     0.897     0.648     0.503    -0.400    -0.554    -0.514     2.640     0.637    -0.696    -0.307    -0.640    -0.193    -0.255    -0.317     0.000     0.000     0.000     0.001     0.000     0.002     0.000     0.000     0.000     0.997     5.000     2.000    10.000 1
     2.000         *     0.000     0.000     1.000     0.000     0.000     2.624    -0.667    -2.624     1.797     0.294    -1.413    -0.243    -0.256    -0.709     0.422    -0.095    -0.248    -0.231    -0.181    -0.118    -0.226     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.997     0.000     0.003     4.000     2.000     8.000 1
     1.000         *     0.000     0.000     1.000     0.000     0.000     0.229    -1.225    -0.229    -0.855     1.487    -0.275    -0.447    -0.419    -0.653     0.496    -0.409    -0.232    -0.128    -0.268    -0.138    -0.318     0.000     0.000     0.000     0.000     0.000     0.002     0.000     0.000     0.000     0.998     5.000     2.000    10.000 1
     1.000         *     0.000     0.000     1.000     0.000     0.000    -0.052    -1.225     0.052    -0.644     1.427    -0.208    -0.479    -0.454    -0.549     0.516    -0.403    -0.216    -0.104    -0.276    -0.198    -0.330     0.000     0.000     0.000     0.000     0.000     0.002     0.000     0.000     0.000     0.998     5.000     2.000    10.000 1
     2.000         *     0.000     0.000     1.000     0.000     0.000     0.793    -0.109    -0.793    -0.946     0.372    -0.793    -0.338    -0.217    -0.861    -0.183    -0.367    -0.335    -0.203    -0.261     0.171    -0.305     0.000     0.000     0.000     0.000     0.000     0.002     0.000     0.013     0.000     0.985     5.000     2.000    10.000 1
     0.000         *     0.000     0.000     1.000     0.000     1.000     1.215    -0.109    -1.215    -0.726     0.326    -0.918    -0.302    -0.190     1.870     0.067    -0.710    -0.447    -0.822    -0.132     0.331    -0.217     0.000     0.000     0.000     0.000     0.000     0.005     0.000     0.242     0.000     0.753     5.000     2.000    10.000 1
     0.000         *     0.000     0.000     0.000     1.000     0.000    -0.616    -1.783     0.616     0.107     1.798     0.637     2.105     2.976    -0.401     0.508    -0.288    -0.307    -0.248    -0.338    -0.419     0.030     0.000     0.000     0.000     0.981     0.000     0.000     0.000     0.000     0.000     0.019     2.000     2.000     4.000 1
     1.000         *     0.000     0.000     1.000     0.000     0.000     1.074     1.007    -1.074    -0.827    -0.804     0.200    -0.304    -0.047    -0.935     1.560    -0.447    -0.476     0.099    -0.354    -0.427    -0.566     0.000     0.000     0.000     0.000     0.000     0.003     0.000     0.014     0.000     0.983     5.000     2.000    10.000 1
     1.000         *     0.000     0.000     0.000     1.000     0.000    -1.038    -0.109     1.038     0.959    -0.156    -0.380     2.145     3.122    -0.246    -0.110    -0.197    -0.430    -0.287    -0.384    -0.366    -0.047     0.000     0.000     0.000     0.976     0.000     0.000     0.000     0.000     0.000     0.024     2.000     2.000     4.000 1
     1.000         *     0.000     0.000     1.000     0.000     1.000     0.089     1.007    -0.089    -0.764    -0.843     0.466    -0.400    -0.137     2.082     1.821    -0.857    -0.556    -0.435    -0.272    -0.415    -0.542     0.000     0.000     0.000     0.000     0.000     0.005     0.000     0.000     0.000     0.995     5.000     2.000    10.000 1
     2.000         *     0.000     0.000     1.000     0.000     0.000     0.793     1.007    -0.793    -0.946    -0.780     0.282    -0.329    -0.066    -0.895     1.555    -0.467    -0.473     0.113    -0.364    -0.446    -0.579     0.000     0.000     0.000     0.000     0.000     0.002     0.000     0.007     0.000     0.991     5.000     2.000    10.000 1
     1.000         *     0.000     0.000     1.000     0.000     0.000     1.356    -0.109    -1.356    -0.597     0.296    -0.962    -0.292    -0.183    -0.919    -0.166    -0.318    -0.337    -0.228    -0.240     0.194    -0.279     0.000     0.000     0.000     0.000     0.000     0.002     0.000     0.110     0.000     0.888     5.000     2.000    10.000 1
     0.000         *     0.000     0.000     1.000     0.000     0.000    -0.756     1.007     0.756     0.364    -1.149     0.645    -0.504    -0.263    -0.291     1.678    -0.423    -0.381     0.253    -0.405    -0.797    -0.644     0.000     0.000     0.000     0.000     0.000     0.004     0.000     0.000     0.000     0.996     5.000     2.000    10.000 1
     0.000         *     0.000     0.000     1.000     0.000     0.000    -0.052     0.449     0.052    -0.644    -0.301    -0.219    -0.415    -0.230    -0.633    -0.784    -0.359    -0.304    -0.120    -0.270     0.280    -0.302     0.000     0.000     0.000     0.000     0.000     0.003     0.000     0.000     0.000     0.996     5.000     2.000    10.000 1
     2.000         *     0.000     0.000     1.000     0.000     0.000    -0.052    -0.109     0.052    -0.644     0.275    -0.576    -0.425    -0.305    -0.612    -0.146    -0.375    -0.301    -0.140    -0.287     0.032    -0.341     0.000     0.000     0.000     0.000     0.000     0.002     0.000     0.000     0.000     0.998     5.000     2.000    10.000 1
     0.000         *     0.000     0.000     1.000     0.000     0.000     1.356     0.449    -1.356    -0.597    -0.279    -0.605    -0.281    -0.108    -0.940    -0.804    -0.302    -0.340    -0.209    -0.223     0.442    -0.239     0.000     0.000     0.000     0.000     0.000     0.003     0.000     0.213     0.000     0.784     5.000     2.000    10.000 1
     1.000         *     0.000     0.000     1.000     0.000     0.000    -0.756    -0.109     0.756     0.364     0.002    -0.429    -0.513    -0.414    -0.258    -0.060    -0.322    -0.243    -0.064    -0.302    -0.180    -0.370     0.000     0.000     0.000     0.000     0.000     0.002     0.000     0.000     0.000     0.998     5.000     2.000    10.000 1
     2.000         *     0.000     0.000     0.000     1.000     0.000    -0.052    -0.667     0.052    -0.644     0.851    -0.572     2.251     3.208    -0.752     0.189    -0.301    -0.489    -0.394    -0.366    -0.204    -0.017     0.000     0.000     0.000     0.974     0.000     0.000     0.000     0.000     0.000     0.026     2.000     2.000     4.000 1
     1.000         *     0.000     0.000     1.000     0.000     0.000     0.229    -0.109    -0.229    -0.855     0.335    -0.643    -0.393    -0.271    -0.717    -0.166    -0.381    -0.317    -0.164    -0.279     0.092    -0.329     0.000     0.000     0.000     0.000     0.000     0.002     0.000     0.000     0.000     0.997     5.000     2.000    10.000 1
     1.000         *     0.000     0.000     0.000     1.000     0.000    -0.756     0.449     0.756     0.364    -0.574    -0.072     2.194     3.249    -0.446    -0.796    -0.218    -0.464    -0.304    -0.363    -0.009     0.003     0.000     0.000     0.000     0.964     0.000     0.000     0.000     0.000     0.000     0.035     2.000     2.000     4.000 1
     2.000         *     0.000     0.000     1.000     0.000     0.000     0.089     0.449    -0.089    -0.764    -0.267    -0.252    -0.399    -0.212    -0.688    -0.795    -0.363    -0.313    -0.133    -0.266     0.312    -0.296     0.000     0.000     0.000     0.000     0.000     0.002     0.000     0.000     0.000     0.998     5.000     2.000    10.000 1
     0.000         *     0.000     0.000     1.000     0.000     0.000     1.779    -1.225    -1.779    -0.047     1.318    -0.735    -0.317    -0.320    -0.844     0.530    -0.286    -0.241    -0.202    -0.210    -0.055    -0.248     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.822     0.000     0.177     4.000     2.000     8.000 1
     2.000         *     0.000     0.000     1.000     0.000     0.000     1.215    -0.109    -1.215    -0.726     0.326    -0.918    -0.302    -0.190    -0.913    -0.173    -0.333    -0.338    -0.223    -0.246     0.194    -0.285     0.000     0.000     0.000     0.000     0.000     0.002     0.000     0.117     0.000     0.881     5.000     2.000    10.000 1
     0.000         *     0.000     0.000     1.000     0.000     0.000    -0.897     1.007     0.897     0.648    -1.225     0.671    -0.524    -0.289    -0.204     1.701    -0.406    -0.366     0.270    -0.407    -0.850    -0.650     0.000     0.000     0.000     0.000     0.000     0.004     0.000     0.000     0.000     0.996     5.000     2.000    10.000 1
     2.000         *     0.000     0.000     1.000     0.000     0.000     0.934    -1.225    -0.934    -0.900     1.515    -0.465    -0.379    -0.355    -0.820     0.481    -0.385    -0.252    -0.175    -0.245    -0.048    -0.287     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.036     0.000     0.962     5.000     2.000    10.000 1
     2.000         *     0.000     0.000     0.000     1.000     0.000    -0.756    -0.667     0.756     0.364     0.578    -0.426     2.163     3.100    -0.398     0.274    -0.248    -0.431    -0.318    -0.382    -0.416    -0.046     0.000     0.000     0.000     0.980     0.000     0.000     0.000     0.000     0.000     0.020     2.000     2.000     4.000 1
     0.000         *     0.000     0.000     1.000     0.000     0.000    -0.334    -0.109     0.334    -0.324     0.187    -0.514    -0.458    -0.345    -0.487    -0.118    -0.360    -0.281    -0.112    -0.293    -0.042    -0.353     0.000     0.000     0.000     0.000     0.000     0.003     0.000     0.000     0.000     0.997     5.000     2.000    10.000 1
     2.000         *     0.000     0.000     1.000     0.000     0.000     1.779    -0.109    -1.779    -0.047     0.167    -1.103    -0.263    -0.171    -0.907    -0.133    -0.258    -0.327    -0.239    -0.222     0.175    -0.258     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.747     0.000     0.252     4.000     2.000     8.000 1
     0.000         *     0.000     0.000     1.000     0.000     0.000    -0.193     0.449     0.193    -0.498    -0.341    -0.187    -0.431    -0.249    -0.573    -0.771    -0.353    -0.295    -0.106    -0.273     0.244    -0.308     0.000     0.000     0.000     0.000     0.000     0.003     0.000     0.000     0.000     0.996     5.000     2.000    10.000 1
     1.000         *     0.000     0.000     1.000     0.000     0.000    -0.334     0.449     0.334    -0.324    -0.389    -0.156    -0.448    -0.270    -0.507    -0.756    -0.344    -0.284    -0.092    -0.276     0.205    -0.314     0.000     0.000     0.000     0.000     0.000     0.002     0.000     0.000     0.000     0.998     5.000     2.000    10.000 1
     1.000         *     0.000     0.000     0.000     1.000     0.000    -0.756    -1.783     0.756     0.364     1.730     0.663     2.086     2.952    -0.319     0.529    -0.273    -0.293    -0.231    -0.340    -0.468     0.025     0.000     0.000     0.000     0.988     0.000     0.000     0.000     0.000     0.000     0.012     2.000     2.000     4.000 1
     1.000         *     0.000     0.000     1.000     0.000     0.000    -0.616     0.449     0.616     0.107    -0.505    -0.099    -0.484    -0.315    -0.360    -0.719    -0.321    -0.260    -0.061    -0.282     0.117    -0.325     0.000     0.000     0.000     0.000     0.000     0.002     0.000     0.000     0.000     0.998     5.000     2.000    10.000 1
     0.000         *     0.000     0.000     1.000     0.000     0.000    -0.052    -0.109     0.052    -0.644     0.275    -0.576    -0.425    -0.305    -0.612    -0.146    -0.375    -0.301    -0.140    -0.287     0.032    -0.341     0.000     0.000     0.000     0.000     0.000     0.003     0.000     0.000     0.000     0.997     5.000     2.000    10.000 1
     1.000         *     0.000     0.000     1.000     0.000     1.000    -0.475     0.449     0.475    -0.122    -0.444    -0.127    -0.466    -0.292     2.346    -0.498    -0.711    -0.381    -0.676    -0.166     0.300    -0.251     0.000     0.000     0.000     0.000     0.000     0.004     0.000     0.000     0.000     0.996     5.000     2.000    10.000 1
     0.000         *     0.000     0.000     1.000     0.000     0.000    -0.334     0.449     0.334    -0.324    -0.389    -0.156    -0.448    -0.270    -0.507    -0.756    -0.344    -0.284    -0.092    -0.276     0.205    -0.314     0.000     0.000     0.000     0.000     0.000     0.003     0.000     0.000     0.000     0.997     5.000     2.000    10.000 1
     2.000         *     0.000     0.000     0.000     0.000     0.000    -0.193     1.007     0.193    -0.498    -0.917     0.531     2.265    -0.167    -0.118    -0.910    -0.425    -0.337    -0.150    -0.244    -2.148    -1.185     0.000     0.000     0.000     0.012     0.000     0.003     0.000     0.000     0.000     0.985     5.000     2.000    10.000 1
     0.000         *     0.000     0.000     1.000     0.000     0.000     0.511     0.449    -0.511    -0.956    -0.208    -0.358    -0.354    -0.166    -0.820    -0.816    -0.362    -0.332    -0.165    -0.254     0.386    -0.278     0.000     0.000     0.000     0.000     0.000     0.004     0.000     0.003     0.000     0.994     5.000     2.000    10.000 1
     2.000         *     0.000     0.000     1.000     0.000     0.000    -0.193     0.449     0.193    -0.498    -0.341    -0.187    -0.431    -0.249    -0.573    -0.771    -0.353    -0.295    -0.106    -0.273     0.244    -0.308     0.000     0.000     0.000     0.000     0.000     0.002     0.000     0.000     0.000     0.998     5.000     2.000    10.000 1
     2.000         *     0.000     0.000     1.000     0.000     0.000    -0.475    -0.667     0.475    -0.122     0.708    -0.481    -0.497    -0.441    -0.388     0.333    -0.364    -0.240    -0.091    -0.298    -0.244    -0.368     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.998     5.000     2.000    10.000 1
     1.000         *     0.000     0.000     1.000     0.000     0.000     0.370     0.449    -0.370    -0.919    -0.221    -0.322    -0.368    -0.180    -0.781    -0.811    -0.365    -0.326    -0.155    -0.258     0.365    -0.284     0.000     0.000     0.000     0.000     0.000     0.002     0.000     0.000     0.000     0.997     5.000     2.000    10.000 1
     2.000         *     0.000     0.000     0.000     1.000     0.000    -1.038    -0.109     1.038     0.959    -0.156    -0.380     2.145     3.122    -0.246    -0.110    -0.197    -0.430    -0.287    -0.384    -0.366    -0.047     0.000     0.000     0.000     0.976     0.000     0.000     0.000     0.000     0.000     0.024     2.000     2.000     4.000 1
     1.000         *     0.000     0.000     1.000     0.000     0.000     0.089    -0.109    -0.089    -0.764     0.309    -0.609    -0.409    -0.287    -0.667    -0.157    -0.379    -0.310    -0.152    -0.283     0.064    -0.335     0.000     0.000     0.000     0.000     0.000     0.002     0.000     0.000     0.000     0.998     5.000     2.000    10.000 1
     2.000         *     0.000     0.000     1.000     0.000     0.000    -0.052    -0.109     0.052    -0.644     0.275    -0.576    -0.425    -0.305    -0.612    -0.146    -0.375    -0.301    -0.140    -0.287     0.032    -0.341     0.000     0.000     0.000     0.000     0.000     0.002     0.000     0.000     0.000     0.998     5.000     2.000    10.000 1
     0.000         *     0.000     0.000     1.000     0.000     0.000    -0.193    -0.109     0.193    -0.498     0.234    -0.544    -0.441    -0.324    -0.552    -0.133    -0.369    -0.292    -0.126    -0.290    -0.003    -0.347     0.000     0.000     0.000     0.000     0.000     0.003     0.000     0.000     0.000     0.997     5.000     2.000    10.000 1
     0.000         *     0.000     0.000     1.000     0.000     0.000     0.089    -2.899    -0.089    -0.764     3.188     3.016    -0.628    -0.656    -0.453    -0.032    -0.437     0.101     0.129    -0.142     0.153    -0.084     0.000     0.000     0.000     0.000     0.000     0.002     0.000     0.000     0.000     0.998     5.000     2.000    10.000 1
     2.000         *     0.000     0.000     1.000     0.000     0.000     1.497    -0.109    -1.497    -0.441     0.260    -1.008    -0.281    -0.178    -0.921    -0.157    -0.300    -0.335    -0.233    -0.234     0.191    -0.272     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.384     0.000     0.615     5.000     2.000    10.000 1
     0.000         *     0.000     0.000     1.000     0.000     0.000    -0.475     0.449     0.475    -0.122    -0.444    -0.127    -0.466    -0.292    -0.436    -0.738    -0.334    -0.273    -0.077    -0.280     0.163    -0.319     0.000     0.000     0.000     0.000     0.000     0.003     0.000     0.000     0.000     0.997     5.000     2.000    10.000 1
     1.000         *     0.000     0.000     1.000     0.000     0.000    -0.052     1.007     0.052    -0.644    -0.877     0.499    -0.416    -0.155    -0.646     1.592    -0.476    -0.439     0.177    -0.389    -0.585    -0.616     0.000     0.000     0.000     0.000     0.000     0.003     0.000     0.000     0.000     0.997     5.000     2.000    10.000 1
     2.000         *     0.000     0.000     1.000     0.000     0.000     0.229     0.449    -0.229    -0.855    -0.241    -0.286    -0.383    -0.196    -0.737    -0.804    -0.365    -0.320    -0.144    -0.262     0.340    -0.290     0.000     0.000     0.000     0.000     0.000     0.002     0.000     0.001     0.000     0.998     5.000     2.000    10.000 1
     0.000         *     0.000     0.000     1.000     0.000     0.000     0.511    -1.225    -0.511    -0.956     1.519    -0.347    -0.418    -0.390    -0.736     0.484    -0.406    -0.243    -0.149    -0.259    -0.091    -0.306     0.000     0.000     0.000     0.000     0.000     0.003     0.000     0.004     0.000     0.993     5.000     2.000    10.000 1
     0.000         *     0.000     0.000     1.000     0.000     0.000    -0.193     1.007     0.193    -0.498    -0.917     0.531    -0.432    -0.174    -0.586     1.605    -0.469    -0.429     0.190    -0.393    -0.620    -0.621     0.000     0.000     0.000     0.000     0.000     0.004     0.000     0.000     0.000     0.996     5.000     2.000    10.000 1
     0.000         *     0.000     0.000     1.000     0.000     0.000    -0.475    -0.109     0.475    -0.122     0.132    -0.484    -0.476    -0.366    -0.416    -0.101    -0.350    -0.269    -0.097    -0.297    -0.085    -0.359     0.000     0.000     0.000     0.000     0.000     0.003     0.000     0.000     0.000     0.997     5.000     2.000    10.000 1
     1.000         *     0.000     0.000     1.000     0.000     0.000    -0.193    -1.783     0.193    -0.498     1.962     0.549    -0.539    -0.547    -0.446     0.555    -0.408    -0.124    -0.034    -0.251    -0.215    -0.286     0.000     0.000     0.000     0.001     0.000     0.001     0.000     0.000     0.000     0.998     5.000     2.000    10.000 1
     1.000         *     0.000     0.000     1.000     0.000     0.000     0.511     1.007    -0.511    -0.956    -0.784     0.359    -0.355    -0.091    -0.833     1.559    -0.479    -0.466     0.131    -0.373    -0.478    -0.591     0.000     0.000     0.000     0.000     0.000     0.003     0.000     0.001     0.000     0.997     5.000     2.000    10.000 1
     1.000         *     0.000     0.000     0.000     1.000     1.000    -0.052     0.449     0.052    -0.644    -0.301    -0.219     2.283     3.358     1.982    -0.642    -0.647    -0.631    -0.978    -0.234     0.341     0.100     0.000     0.000     0.000     0.972     0.000     0.001     0.000     0.000     0.000     0.027     2.000     2.000     4.000 1
     2.000         *     0.000     0.000     1.000     0.000     0.000     0.652     1.007    -0.652    -0.965    -0.779     0.321    -0.342    -0.078    -0.867     1.556    -0.474    -0.470     0.122    -0.369    -0.460    -0.585     0.000     0.000     0.000     0.000     0.000     0.002     0.000     0.003     0.000     0.995     5.000     2.000    10.000 1
     1.000         *     0.000     0.000     1.000     0.000     0.000    -0.475    -1.225     0.475    -0.122     1.284    -0.116    -0.530    -0.515    -0.352     0.562    -0.377    -0.184    -0.061    -0.285    -0.315    -0.348     0.000     0.000     0.000     0.000     0.000     0.002     0.000     0.000     0.000     0.998     5.000     2.000    10.000 1
     1.000         *     0.000     0.000     1.000     0.000     0.000     4.173    -4.015    -4.173     7.749     2.275     5.490    -0.586    -0.833     0.429    -0.853     0.378     0.673     0.418     0.221     0.215     0.429     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     4.000     2.000     8.000 1
     2.000         *     0.000     0.000     1.000     0.000     0.000    -0.756    -0.109     0.756     0.364     0.002    -0.429    -0.513    -0.414    -0.258    -0.060    -0.322    -0.243    -0.064    -0.302    -0.180    -0.370     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.998     5.000     2.000    10.000 1
     1.000         *     0.000     0.000     1.000     0.000     0.000     1.215     0.449    -1.215    -0.726    -0.250    -0.561    -0.292    -0.115    -0.933    -0.811    -0.317    -0.341    -0.203    -0.229     0.441    -0.246     0.000     0.000     0.000     0.000     0.000     0.002     0.000     0.044     0.000     0.953     5.000     2.000    10.000 1
     0.000         *     0.000     0.000     1.000     0.000     0.000    -0.475     1.007     0.475    -0.122    -1.019     0.591    -0.467    -0.216    -0.449     1.637    -0.450    -0.407     0.220    -0.399    -0.701    -0.633     0.000     0.000     0.000     0.000     0.000     0.004     0.000     0.000     0.000     0.996     5.000     2.000    10.000 1
     2.000         *     0.000     0.000     0.000     1.000     1.000     0.934     1.007    -0.934    -0.900    -0.788     0.242     2.381     3.532     1.697     1.699    -0.747    -0.801    -0.753    -0.323    -0.373    -0.171     0.000     0.000     0.000     0.892     0.000     0.001     0.000     0.051     0.000     0.056     2.000     2.000     4.000 1
     0.000         *     0.000     0.000     1.000     0.000     0.000     0.793    -0.109    -0.793    -0.946     0.372    -0.793    -0.338    -0.217    -0.861    -0.183    -0.367    -0.335    -0.203    -0.261     0.171    -0.305     0.000     0.000     0.000     0.000     0.000     0.003     0.000     0.015     0.000     0.982     5.000     2.000    10.000 1
